x,y,yaw,steering_angle,cmd_vel,actual_vel
-13.57958678642269,4.4180185724343595,-1.7108919856394995,0.0322067029774189,6.0,5.937666475522494
-13.612041163397077,4.12256261529574,-1.6786038933766634,0.046310532838106155,6.0,5.951142345475376
-13.641653302331267,3.826209829690442,-1.6419555266397403,0.046310532838106155,6.0,5.961704870281979
-13.665720224180157,3.52888725786219,-1.6069845194549457,0.030511241406202316,6.0,5.969983885342247
-13.683958526784663,3.2307817611492213,-1.5861221845030722,0.030511241406202316,6.0,5.976473062089578
-13.696509400146597,2.9320937401022653,-1.5730315898579115,0.014395719394087791,6.0,5.981559345246642
-13.70395994098321,2.633008144936586,-1.562250089389199,0.014395719394087791,6.0,5.985546026047788
-13.7069950210919,2.3336674766338548,-1.5521397851287315,0.008668705821037292,6.0,5.988670827266957
-13.706068078613383,2.0341737371583073,-1.5417286454819172,0.008668705821037292,6.0,5.991120078447665
-13.701321310999647,1.7346082432750856,-1.5290821622819588,0.09550025314092636,6.0,5.993039826593371
-13.68996767490087,1.4351410998896879,-1.4907367349690308,0.09550025314092636,6.0,5.994544544840309
-13.669786252733942,1.1437276610219915,-1.419499715674226,0.28108248114585876,4.0,5.614403951733151
-13.633031308680861,0.8775372638160837,-1.2406650410748343,0.28108248114585876,4.0,5.138903951733149
-13.567662795761219,0.6416628662425944,-0.930954067594499,0.3547179102897644,2.0,4.663403951733147
-13.462856847411377,0.4475865761792404,-0.4971558737039381,0.3547179102897644,2.0,4.187903951733145
-13.30557360580392,0.30735343276072985,-0.20292987958870182,0.16047149896621704,6.0,4.430490015767542
-13.09750617866062,0.2093964681979831,-0.17512390408364922,0.16047149896621704,6.0,4.76980200902566
-12.863091378473843,0.1371546080198975,-0.1671443704345779,0.015638034790754318,6.0,5.035758222501911
-12.612683355871846,0.07851101388795943,-0.15949168035737876,0.015638034790754318,6.0,5.244217424923377
-12.351494380045695,0.02583356903536136,-0.1609508029982545,0.0502065010368824,6.0,5.407609881546972
-12.0820444661079,-0.02222479312697307,-0.1483389083205691,0.0502065010368824,6.0,5.535678561515904
-11.806076278684785,-0.0657942841552598,-0.125597004325811,0.06920778751373291,6.0,5.636060103772587
-11.52468198706941,-0.10294998980864557,-0.08741994796109799,0.06920778751373291,6.0,5.714740184087887
-11.29628159388121,-0.12661778775284493,-0.049909104001738556,0.06558873504400253,6.0,5.765247977741337
-10.949297500084372,-0.14971688181228718,0.010352536715008218,0.06558873504400253,6.0,5.8247482114117375
-10.657163244741636,-0.15583622421803348,0.06179017454799302,0.019109059125185013,6.0,5.862635854246335
-10.363364722035183,-0.14892116084589535,0.1118743519439849,0.019109059125185013,6.0,5.89233257651387
-10.068697855876623,-0.13106306814114746,0.1376665137619583,-0.024939745664596558,6.0,5.915609171399573
-9.7736184840859,-0.10476593130879576,0.1433411265802529,-0.024939745664596558,6.0,5.9338536047276715
-9.478195708449082,-0.07359705356938244,0.1335846403545108,-0.049940165132284164,6.0,5.948153778318265
-9.182324420653634,-0.04066228845881305,0.11586912596558759,-0.049940165132284164,6.0,5.959362400753588
-8.885730240691323,-0.00980972677312783,0.08495161830173815,-0.049940165132284164,6.0,5.968147833748632
-8.588300056429476,0.01638486078053026,0.049842086104622915,-0.04873272404074669,6.0,5.975033946056879
-8.290050574249596,0.03584852406323136,0.01409569624827622,-0.04873272404074669,6.0,5.980431351369578
-7.991156015834226,0.047557130027582786,-0.017205890629229857,-0.03031095303595066,6.0,5.984661892900924
-7.691881259170803,0.05234137262206892,-0.03464076578847688,-0.03031095303595066,6.0,5.9879778346565535
-7.392423072848519,0.050874284063859194,-0.04646489589670135,-0.004759643692523241,6.0,5.990576903746234
-7.092920413008602,0.04413431019925903,-0.05650340265847856,-0.004759643692523241,6.0,5.992614080702513
-6.7934619497758755,0.03288364045730013,-0.06658731581897495,0.0147886136546731,6.0,5.994210840853165
-6.494088911978807,0.018013868808475393,-0.07309241512778832,0.0147886136546731,6.0,5.995462397803509
-6.194744883090701,0.0015134505478690673,-0.06665823002451911,0.028971010819077492,6.0,5.996443380951989
-5.8953742204168975,-0.015294197972259022,-0.05529253376300438,0.028971010819077492,6.0,5.997212285585004
-5.595914085824846,-0.031080046705582405,-0.0425653072936927,0.030087202787399292,6.0,5.997814960906786
-5.296330366994043,-0.044898549985055276,-0.03012608218611692,0.030087202787399292,6.0,5.998287343992917
-4.996616824935165,-0.05610216780133923,-0.017931186795745256,0.025695951655507088,6.0,5.998657602691089
-4.696791350411731,-0.06435705228109095,-0.006277992369337038,0.025695951655507088,6.0,5.998947815248642
-4.396882577797289,-0.06944048769812368,0.0052864853894743335,-0.012743310071527958,6.0,5.9991752868218375
-4.096932684819891,-0.07226305157555393,0.007130741186107599,-0.012743310071527958,6.0,5.999353581369282
-3.7969682669271787,-0.07429326095315031,-0.0015748233110610915,-0.019498707726597786,6.0,5.999493330460573
-3.4970004724559107,-0.07668981931560158,-0.01342121675620891,-0.019498707726597786,6.0,5.999602867228782
-3.1970441085736994,-0.08059873947995061,-0.02605232959711781,-0.006745371036231518,6.0,5.999688723268912
-2.897122657020064,-0.08678532206943637,-0.03828123425659616,-0.006745371036231518,6.0,5.999756018111978
-2.5972691822031897,-0.0957667578284124,-0.05029814535270674,0.008166257292032242,6.0,5.9998087644987965
-2.2975060268250016,-0.10745556012977892,-0.05813440245479142,0.008166257292032242,6.0,5.999850107656691
-1.9977887617458439,-0.12032116043841741,-0.05249635433810097,0.022596953436732292,6.0,5.999882512847033
-1.6980741437705216,-0.1332822752272586,-0.04156158951260582,0.022596953436732292,6.0,5.999907912366918
-1.3983125775998912,-0.14512818667913718,-0.029046511969441437,0.022596821188926697,6.0,5.999927820770592
-1.0984779625770027,-0.1549673195559462,-0.01670087644408127,0.022596821188926697,6.0,5.999943425181172
-0.7985681913489976,-0.16217499239240493,-0.004540675728238486,0.016461454331874847,6.0,5.9999556560779075
-0.49860161564954864,-0.16642639981344087,0.007104200543457014,0.016461454331874847,6.0,5.999965242779964
-0.1986065369035663,-0.1675021966101447,0.018670720277014306,0.00999395176768303,6.0,5.999972756935165
0.10138288228118417,-0.16533040072836921,0.029913278945341272,0.00999395176768303,6.0,5.999978646606925
0.4013318199864847,-0.15991484027077033,0.04032174792261422,7.834887219360098e-05,6.0,5.999983262991938
0.7012269421732364,-0.1520357468581611,0.044024957252892453,7.834887219360098e-05,6.0,5.999986881361763
1.0010704631205463,-0.14237216833504132,0.04343532317556772,-0.011023549363017082,6.0,5.999989717477068
1.3009014023904069,-0.1323160016418093,0.035417085228337856,-0.011023549363017082,6.0,5.999991940453276
1.6007562541815477,-0.12300372942513438,0.023809194082984455,-0.014056789688766003,6.0,5.999993682844781
1.900658011787724,-0.11536164154606242,0.01161387579329017,-0.008227312937378883,6.0,5.999995048549078
2.2006109548746347,-0.11011642319480706,-0.0006281457373760409,-0.008227312937378883,6.0,5.999996119002085
2.440600247811411,-0.10793508870688207,-0.010130174210478482,-0.008227312937378883,6.0,5.999996806167366
2.7405987330526522,-0.10795294467566818,-0.021668997634902955,0.0037179572973400354,6.0,5.9999974966412895
3.0405870799952193,-0.11055116666243277,-0.02669339250288452,0.0037179572973400354,6.0,5.999998037841819
3.280570157338201,-0.1133928870596414,-0.021384451995070355,0.013936770148575306,6.0,5.999998385259419
3.6405455006567315,-0.11758848167993445,-0.007862313892055961,0.013936770148575306,6.0,5.9999987945314714
3.9405372771843052,-0.11974013111134976,0.0045711864423774624,0.013936770148575306,6.0,5.999999055141429
4.240536370146447,-0.11971687147632853,0.01703754280802211,0.006273087579756975,6.0,5.999999259410181
4.540522884849425,-0.11700219094361995,0.028958784606938088,-0.004788924008607864,6.0,5.99999941951812
4.840469941158044,-0.11141251680365413,0.03888708646183111,-0.004788924008607864,6.0,5.99999954501236
5.140386788261741,-0.1043554100825664,0.035439648849536085,-0.015756063163280487,6.0,5.9999996433760305
5.4402963451616895,-0.09699101721894957,0.024975485045586894,-0.015756063163280487,6.0,5.999999720474483
5.7402256606450415,-0.09049307259369864,0.01274497358522582,-0.011776487343013287,6.0,5.999999780905038
6.040189362650652,-0.08587300397229446,0.00018089267640253488,-0.011776487343013287,6.0,5.999999828271126
6.340180862193133,-0.08376155594084915,-0.011886670468734617,0.001076727407053113,6.0,5.999999865397151
6.6401793397259175,-0.08442196558839545,-0.021933004182688867,0.001076727407053113,6.0,5.999999894496908
6.940172063254872,-0.0864952846347996,-0.018563797295287253,0.019431134685873985,6.0,5.999999917305598
7.240162805093463,-0.08884854854561187,-0.008146187900086832,0.019431134685873985,6.0,5.999999935183281
7.540158887706425,-0.09032222125311704,0.004058629993579593,0.023858269676566124,6.0,5.999999949195992
7.84015789176811,-0.08991199754731112,0.01660938060840462,0.023858269676566124,6.0,5.999999960179299
8.14014260322797,-0.08699073044345464,0.02867041530799421,0.10581947863101959,6.0,5.999999968788128
8.440031761791529,-0.07918741277678519,0.06011823884775388,0.10581947863101959,6.0,5.9999999755358155
8.737587256850281,-0.061534228686146844,0.13216790906843048,0.29953455924987793,4.0,5.80979997886232
9.014332208187993,-0.030058623322002563,0.2784115782094409,0.29953455924987793,4.0,5.334299978862318
9.2620940603027,0.02838632470723133,0.5658378953900305,0.3611332178115845,2.0,4.858799978862316
9.47130190906464,0.12496411113647458,0.9805239552976223,0.3611332178115845,2.0,4.383299978862314
