x,y,yaw,steering_angle,velocity
1.7381279327953811,0.4883213188792429,0.3333474904104387,-0.05169342830777168,4.0
1.9201529803921005,0.5493526213919566,0.31345090315049046,-0.055504873394966125,4.0
2.1048869889786674,0.6076547476211435,0.28966410460624414,-0.055504873394966125,4.0
2.2920798134020295,0.6625389832497215,0.26524976637099806,-0.036092329770326614,4.0
2.481485493861834,0.7134811736816633,0.2404528683082678,-0.036092329770326614,4.0
2.6728404646180586,0.7601793742849566,0.21568917414210226,-0.002385091967880726,4.0
2.8657801299765326,0.8029671845946783,0.19641830982073336,-0.002385091967880726,4.0
3.0598360580000343,0.8429900833282816,0.18594911183229174,0.030988432466983795,4.0
3.2547107891988714,0.8809800356300483,0.1809838881141808,0.030988432466983795,4.0
3.4499594498964927,0.9186975540399317,0.18668611248440153,0.047887884080410004,4.0
3.6452515454235703,0.9574705152510727,0.20082171872178342,0.047887884080410004,4.0
3.8401372350360172,0.9991664151847259,0.22435275738737287,0.04984205961227417,4.0
4.034334380280932,1.0446242891910047,0.25005911013094967,0.04984205961227417,4.0
4.2275920935826665,1.0943986428181378,0.27580494265845973,0.02581910602748394,4.0
4.419854487034353,1.1482442670736157,0.29577621890666983,0.02581910602748394,4.0
4.611348553114924,1.205020417012774,0.30661537740779204,-0.007875100709497929,4.0
4.80224757316688,1.263965056270763,0.31175308893605563,-0.007875100709497929,4.0
4.993069899189695,1.3233098797525775,0.3060614332021397,-0.02382776327431202,4.0
5.184041888823113,1.3822901707329631,0.2977077786027458,-0.02382776327431202,4.0
5.375341217455083,1.4402943059691307,0.28879069147003905,-0.02382776327431202,4.0
5.56705110004534,1.4970024526434607,0.2801156432129362,-0.02052726410329342,4.0
5.759215602733132,1.5522114685503803,0.2713720920165224,-0.02052726410329342,4.0
5.9518350328991865,1.6058610583409947,0.26286135327372495,-0.013671671971678734,4.0
6.144910995316201,1.6578836380452702,0.25421338680840516,-0.0049840835854411125,4.0
6.338425085339846,1.7082843384906312,0.2457501760834673,-0.0049840835854411125,4.0
6.532370372738947,1.7570256297079774,0.23712392624850592,0.005347619764506817,4.0
6.726649035425946,1.8044439030399972,0.23208273597733572,0.005347619764506817,4.0
6.920915657309287,1.8519283392442796,0.23757491582523058,0.01688876748085022,4.0
7.115036835020667,1.9000161092213927,0.24577863605313538,0.01688876748085022,4.0
7.308884226394147,1.9492049846635575,0.2546166357000584,0.011380365118384361,4.0
7.502382412736665,1.9997570866855026,0.26325603741898645,0.011380365118384361,4.0
7.695474356079386,2.0518447992773083,0.2719856902676525,0.001765743363648653,4.0
7.888135172524893,2.1055094037419932,0.2804921933348474,0.001765743363648653,4.0
8.080335109382672,2.1608051745676122,0.28913989395042283,-0.011820752173662186,4.0
8.272156806000249,2.2174033841470147,0.2941912336927486,-0.011820752173662186,4.0
8.463999030066846,2.273934218273304,0.2887029114489609,-0.011820752173662186,4.0
8.65601640937705,2.3298682679952543,0.2805002427263696,-0.011820752173662186,4.0
8.848348347086125,2.384711514764611,0.27166222249004124,-0.019421391189098358,4.0
9.041061645773954,2.438199818153361,0.26302248207462287,-0.019421391189098358,4.0
9.234193878696905,2.4901556811847096,0.25429244232937237,-0.010887114331126213,4.0
9.427744510295296,2.540531045329553,0.2457855991531332,-0.010887114331126213,4.0
9.621715271822072,2.5892641322624717,0.23713761787954085,1.0632774319674354e-05,4.0
9.815980728498028,2.636811314298075,0.23282412773946115,1.0632774319674354e-05,4.0
10.010405266553786,2.6837043997508396,0.23226605950412338,0.012375328689813614,4.0
10.204777790741277,2.7308127186317623,0.2378001022220695,0.012375328689813614,4.0
10.39895354385969,2.778725248801124,0.24591698310211232,0.015471836552023888,4.0
10.592829607557702,2.8278358992183015,0.2546875031726646,0.015471836552023888,4.0
10.78634357841174,2.8783541786219904,0.2632894932045135,0.00749226612970233,4.0
10.9794448055651,2.9304277380702413,0.2720008899014422,0.00749226612970233,4.0
11.172118580885272,2.9840615431546493,0.2801834744949617,-0.003342761192470789,4.0
11.364685091724294,3.0380810864998167,0.2778172463653527,-0.003342761192470789,4.0
11.557363013003265,3.091701586340902,0.2702685855774467,-0.01103501208126545,4.0
11.750296996762287,3.144392630366692,0.26150744683977245,-0.01103501208126545,4.0
11.943571971474077,3.195818260366117,0.2528405007540884,-0.0031764889135956764,4.0
12.137237213524614,3.2457537376463135,0.24408114505989378,-0.0031764889135956764,4.0
12.331298711837444,3.2941262191760092,0.23555660873796355,0.01073285099118948,4.0
12.52562039986353,3.341445023915265,0.23276221107083267,0.01073285099118948,4.0
12.7198872223757,3.3889884354253113,0.23905443215913516,0.021447166800498962,4.0
12.913971140091626,3.4372723950187307,0.24760770513745575,0.021447166800498962,4.0
13.107765344644184,3.4867056463221857,0.25628353467178805,0.02086852677166462,4.0
13.301189454315098,3.537567313148144,0.26507551998636203,0.02086852677166462,4.0
13.494205254815562,3.5899569416986337,0.2736224312598299,0.03165854513645172,4.0
13.686776574548576,3.643957387825178,0.2822914609692968,0.03165854513645172,4.0
13.878889632540107,3.699566106391373,0.2907661046934714,0.039950642734766006,4.0
14.07025185789634,3.7576991089355114,0.3077007184354064,0.039950642734766006,4.0
14.26048977286311,3.8194097478237516,0.3319822268074508,0.04154391959309578,4.0
14.449373352166864,3.885146321680474,0.35757556517037653,0.04154391959309578,4.0
14.6366627464343,3.955294314603219,0.3834995949141014,0.02085082419216633,4.0
14.822523501569185,4.0291519829892835,0.4008808417991567,0.02085082419216633,4.0
15.007263700298811,4.105770603126926,0.41083836125003403,-0.004996643401682377,4.0
15.191253995812716,4.184176818553803,0.4135765380924137,-0.004996643401682377,4.0
15.375161694135887,4.262776769730266,0.4070629926320598,-0.017420945689082146,4.0
15.559285615847877,4.340868469425523,0.3983574447866101,-0.017420945689082146,4.0
15.743821993725248,4.417980116568084,0.38991551078207937,0.016641324386000633,4.0
15.92841043045197,4.4949677411465965,0.3920942525424407,0.016641324386000633,4.0
16.112791872682486,4.572449544960116,0.39954064142575235,0.048966050148010254,4.0
16.296411432957765,4.651715404710469,0.41655390397523845,0.048966050148010254,4.0
16.47865849736265,4.734085480830241,0.44102180984138983,0.06012582778930664,4.0
16.659186881873246,4.820154571190494,0.4667394425871421,0.06012582778930664,4.0
16.83768105867446,4.910365028264693,0.4927294502059853,0.04445395618677139,4.0
17.013928672409225,5.004888692993321,0.518444625245794,0.04445395618677139,4.0
17.18774577252714,5.103810306452729,0.5442407757421839,0.0223747156560421,4.0
17.35917483213499,5.206818951346185,0.5664036529392649,0.0223747156560421,4.0
17.528867056726032,5.31266680590754,0.5780077369369612,-0.007026590406894684,4.0
17.697152368923945,5.42073972999339,0.585146232057419,-0.007026590406894684,4.0
17.86503353112241,5.5294407419134535,0.5809380224390579,-0.0207278560847044,4.0
18.03305127897384,5.63793037245223,0.5726461607684292,-0.0207278560847044,4.0
18.201551289324662,5.745669092473628,0.5638955663337358,-0.016146473586559296,4.0
18.370763495458228,5.852285464248857,0.5550167549433473,-0.016146473586559296,4.0
18.540777414298283,5.9576185228861736,0.546416757752876,-0.016146473586559296,4.0
18.71164941727756,6.0615537264791355,0.5377204596066577,-0.006278946064412594,4.0
18.88337753029122,6.164068189548384,0.5292328799531748,0.003142625791952014,4.0
19.055896356913035,6.265246988024774,0.5223366718989834,0.003142625791952014,4.0
19.228495030039646,6.366289995683924,0.5263260466418278,0.003142625791952014,4.0
19.400820301566807,6.467798330934382,0.5344297550517862,0.003142625791952014,4.0
19.572622685879182,6.570188803309609,0.5430724822366056,0.00994080863893032,4.0
19.743709872441887,6.673769625885674,0.5518973661248407,0.00994080863893032,4.0
19.913994789882196,6.778663993438295,0.5604721443325985,-0.00031911057885736227,4.0
20.08372620971474,6.8844526393334275,0.5632944501872342,-0.00031911057885736227,4.0
20.253587678759757,6.990032271394458,0.5570159839448521,-0.010693703778088093,4.0
20.423853875681136,7.094957637061082,0.5484690931352902,-0.010693703778088093,4.0
20.594740208418774,7.198869634826933,0.5397961231675827,-0.010693703778088093,4.0
20.766389060298476,7.3015169370208834,0.5310053913721208,0.0049536386504769325,4.0
20.93867925284096,7.403084898226698,0.5258720386067895,0.0049536386504769325,4.0
21.110910851366867,7.504752297092178,0.5313194793063147,0.014362086541950703,4.0
21.28281527203956,7.606971648802957,0.5395031342592234,0.014362086541950703,4.0
21.454132157427022,7.710172316901373,0.5483326707301955,0.006604696623980999,4.0
21.624716471021507,7.814579194222721,0.5569687334936707,0.006604696623980999,4.0
21.794465179621472,7.920339077407856,0.5656972198943547,0.006604696623980999,4.0
21.963343275765514,8.027483618925665,0.574203425985876,-0.009886647574603558,4.0
22.131632314593727,8.135552078786205,0.5769885202069968,-0.009886647574603558,4.0
22.30004368252134,8.243429738667146,0.5706919126170437,-0.02127392403781414,4.0
22.468864070891822,8.350665868485423,0.5621366547891521,-0.02127392403781414,4.0
22.638316404094333,8.456900275763802,0.5534599493796141,0.15401212871074677,4.0
22.80796374575914,8.562821281725828,0.5560010270224062,0.15401212871074677,4.0
22.97282036053088,8.67263561111125,0.6112867141865823,0.26554593443870544,3.0
23.114799031193638,8.780983489503933,0.735955187641383,0.26554593443870544,3.0
23.229541291913083,8.89341198509108,0.8993715952146815,0.2646358907222748,3.0
23.32154147101814,9.016411833462042,1.0394403815739375,0.2646358907222748,3.0
23.393189611832877,9.149820521005655,1.1613543352871327,0.15164774656295776,4.0
23.450331896988928,9.297588563022888,1.2529074258354862,0.15164774656295776,4.0
23.498922498254235,9.45782011847308,1.315296765625437,0.11283009499311447,4.0
23.539735333649737,9.627460520112468,1.369462871502933,0.11283009499311447,4.0
23.573145865357624,9.804327159688091,1.4189022873361614,0.11154913902282715,4.0
23.598563855858526,9.986881563615185,1.4692717088163305,0.11154913902282715,4.0
23.6153198092584,10.173833483033198,1.521579289782008,0.10844594985246658,4.0
23.622806925493926,10.364040828343631,1.5752548672350823,0.10844594985246658,4.0
23.62044424803974,10.556460345168441,1.6303146114606089,0.0897970050573349,4.0
23.608128887588492,10.750137678558557,1.6828705002726074,0.0897970050573349,4.0
23.586920252808113,10.944332102432922,1.726052504369206,0.056526537984609604,4.0
23.557671132346215,11.138499051443105,1.7615146811856492,0.056526537984609604,4.0
23.52194523353603,11.332379621271055,1.7881245930138392,0.02611464634537697,4.0
23.480708708029688,11.525796695082647,1.8094899528603852,0.02611464634537697,4.0
23.435820121645214,11.718896362829723,1.8204401975726792,0.0069136181846261024,4.0
23.38805438641516,11.911695026959213,1.8289412648532737,0.0069136181846261024,4.0
23.338010154305962,12.10422159004501,1.8369733071751186,0.0019814700353890657,4.0
23.285992089898368,12.296465155605963,1.8452878736830816,0.0019814700353890657,4.0
23.232192890648253,12.488407114101815,1.85355541589866,-0.005312896799296141,4.0
23.17681420249186,12.680048320417505,1.860330749882003,-0.005312896799296141,4.0
23.121238792724178,12.871749326654506,1.856303557084343,-0.013453541323542595,4.0
23.066154139914754,13.063683032023734,1.848204357691189,-0.013453541323542595,4.0
23.01203457372268,13.25596231110894,1.8395792259798907,-0.013453541323542595,4.0
22.959235034948144,13.448663966916307,1.8307732216871004,-0.0020256470888853073,4.0
22.90790627027433,13.641806203054516,1.8222144634492279,-0.0020256470888853073,4.0
22.85816266670612,13.835396890959528,1.8135423375406985,0.011228767223656178,4.0
22.8091276656792,14.029195622345092,1.8133670869393732,0.011228767223656178,4.0
22.75974391951701,14.222926693220696,1.8205525553320794,0.024564124643802643,4.0
22.709541773330262,14.41646358873197,1.829057266811753,0.024564124643802643,4.0
22.65809978973397,14.609687391543831,1.8378969965646434,0.02084636315703392,4.0
22.605223811241395,14.802533763489157,1.846498771401861,0.02084636315703392,4.0
22.55078101466567,14.994951598117263,1.8552004188945013,0.013035453855991364,4.0
22.49474995371787,15.186919194113909,1.8636910024789688,0.013035453855991364,4.0
22.43708590284366,15.378407513368707,1.8723303640665894,0.001963984686881304,4.0
22.37780886323161,15.569406539876693,1.8807903774609285,0.001963984686881304,4.0
22.31689313778992,15.759892307586622,1.8894157854448137,-0.011393875814974308,4.0
22.255243204499905,15.950144739791872,1.8895680565085355,-0.011393875814974308,4.0
22.19391616300488,16.140503297726806,1.8823678292563906,-0.023532720282673836,4.0
22.13338369242173,16.33111729049047,1.8738532126739975,-0.023532720282673836,4.0
22.074068735402275,16.52211462406596,1.865006704447395,-0.018816174939274788,4.0
22.016170865923165,16.713547080622785,1.8564002850890455,-0.018816174939274788,4.0
21.959829837516924,16.905444149850187,1.847695361453495,-0.011056036688387394,4.0
21.90507511319446,17.097800376432655,1.839202435897061,-0.011056036688387394,4.0
21.851959672941266,17.290616113319235,1.8305613371751353,-0.0007983098039403558,4.0
21.800471576688004,17.483873097382777,1.8221000256710251,-0.0007983098039403558,4.0
21.750645042529893,17.677565386761174,1.8134736193241228,0.012033673003315926,4.0
21.701565103748834,17.87144902824176,1.8133209544770486,0.012033673003315926,4.0
21.652155937220734,18.065249120888478,1.8205213850903494,0.025255942717194557,4.0
21.601938559819356,18.25884130862806,1.8290363890168233,0.025255942717194557,4.0
21.55048668696481,18.452108991331077,1.837883282801067,0.021457616239786148,4.0
21.497603706679218,18.64498997315382,1.8464900197256566,0.021457616239786148,4.0
21.4431555543561,18.837434989289576,1.8551951923179657,0.013293850235641003,4.0
21.38712015915803,19.029423866380014,1.8636883068888155,0.013293850235641003,4.0
21.329452463028343,19.22092880440449,1.8723295509325166,0.0026721972972154617,4.0
21.27017228361493,19.41194077862799,1.8807909732322767,0.0026721972972154617,4.0
21.20925380785144,19.602436608687793,1.8894174657786347,-0.010676560923457146,4.0
21.147601463665673,19.792696846912218,1.889570164598198,-0.010676560923457146,4.0
21.086272329368626,19.983061457729,1.8823697159804054,-0.022549524903297424,4.0
21.025738088624905,20.173680154088203,1.8738546780654977,-0.022549524903297424,4.0
20.966421683520178,20.36468115699715,1.8650077504988583,-0.022549524903297424,4.0
20.908522662772132,20.556116486551396,1.8564009857638046,-0.016155632212758064,4.0
20.852180740545688,20.74801581203532,1.8476957913750822,-0.016155632212758064,4.0
20.79742533567279,20.940373814349954,1.8392026602581462,-0.0039130039513111115,4.0
20.744309386958115,21.13319095116654,1.830561403494228,-0.0039130039513111115,4.0
20.692820918319374,21.326449040327464,1.822099971496844,-0.0039130039513111115,4.0
20.642994118394988,21.520142203167524,1.8134734714059237,0.03899163752794266,4.0
20.593332993031133,21.713877781587115,1.819183407823658,0.03899163752794266,4.0
20.541496359118675,21.907041773724234,1.841144910365085,0.03899163752794266,4.0
20.486443800991882,22.099312165120978,1.8671586750849436,0.12188103049993515,4.0
20.425296265220666,22.289720592303574,1.9124501691969646,0.12188103049993515,4.0
20.355799679374996,22.477237736646583,1.9703087136014537,0.13720570504665375,4.0
20.27637190534118,22.66075455848403,2.036234177881305,0.13720570504665375,4.0
20.185235753586035,22.83874051299912,2.1113726002852884,0.08612927794456482,4.0
20.082042180076733,23.010017433501947,2.1865103608823566,0.08612927794456482,4.0
19.968905943671018,23.174911348405768,2.240205889926333,0.08612927794456482,4.0
19.847117966418892,23.333527087199307,2.284644777043164,0.01613880880177021,4.0
19.71885752041083,23.486975357227497,2.3128840581254813,0.01613880880177021,4.0
19.586624045427193,23.637017352899168,2.3247191644360323,0.029232729226350784,4.0
19.451542598309214,23.784503384906035,2.3329428630724034,0.029232729226350784,4.0
19.31439664199515,23.930072903475647,2.340995118220322,0.029232729226350784,4.0
19.175647315051012,24.07411550502401,2.349066428785324,0.06595709174871445,4.0
19.034417276269295,24.215719227519873,2.3716510882133863,0.06595709174871445,4.0
18.889163812745267,24.353189926566035,2.410591467639306,0.09161737561225891,4.0
18.739341842149415,24.48566253529492,2.4533211674053312,0.09161737561225891,4.0
18.584604718752775,24.612355932021288,2.4963565355714343,0.0683286264538765,4.0
18.42486486071256,24.732678468356852,2.5394470475967696,0.0683286264538765,4.0
18.260274861553583,24.846276146829076,2.5819098302745718,0.05340876057744026,4.0
18.091719250385566,24.953911522799416,2.6137594166563702,0.05340876057744026,4.0
17.91981230764852,25.05611175605934,2.640392692609513,0.09402471780776978,4.0
17.744914383279273,25.1531031633338,2.667539396509713,0.09402471780776978,4.0
17.566711856751592,25.243874163079028,2.705480117950022,0.09402471780776978,4.0
17.385202952225285,25.32783436733968,2.7479208884151394,0.1200026348233223,4.0
17.200019640401315,25.403324725923138,2.8016574508821557,0.1200026348233223,4.0
17.011181306842932,25.469131010813285,2.8606131599669378,0.12282443791627884,4.0
16.818995341001045,25.524392760560858,2.920713514905463,0.12282443791627884,4.0
16.623954612148562,25.56852656633328,2.980666199448368,0.10449893772602081,4.0
16.426658561707963,25.60112454642581,3.0406813458683777,0.10449893772602081,4.0
16.2277812770415,25.622012557735886,3.1001312432479144,0.06647780537605286,4.0
16.028067570053164,25.632309292214767,-3.1341732960395996,0.06647780537605286,4.0
15.828087113820086,25.632788549984348,-3.090484992229084,0.00873468816280365,4.0
15.628225810082807,25.62551331259074,-3.062178568327759,0.00873468816280365,4.0
15.4286042151308,25.61328033480781,-3.050200391648446,-0.03980286791920662,4.0
15.229123772840916,25.598874584135793,-3.0560468888314216,-0.03980286791920662,4.0
15.029560590371347,25.58567681609052,-3.0785297031806493,-0.05563359335064888,4.0
14.829832966856225,25.5752912704344,-3.104586002897374,-0.05563359335064888,4.0
14.62994127832354,25.568830037766904,-3.130757143207244,-0.02744433470070362,4.0
14.429958639187738,25.566346145176833,3.132174689893628,-0.02744433470070362,4.0
14.2299608061378,25.566809060697828,3.121186995221378,0.001374677405692637,4.0
14.029979159054877,25.569492882543138,3.115978711902304,0.001374677405692637,4.0
13.830002912937621,25.572574414656422,3.121649451242707,0.016004294157028198,4.0
13.630021100616299,25.575262022708277,3.1300033535011003,0.016004294157028198,4.0
13.430028297565125,25.57691951383394,3.1389273003185005,0.012723501771688461,4.0
13.230028987399368,25.577216309762832,-3.1355754468285157,0.012723501771688461,4.0
13.030033576765959,25.575944923230175,-3.126825393504914,0.00653484370559454,4.0
12.830055150949825,25.57304750989817,-3.1183095255692104,0.00653484370559454,4.0
12.63010839722682,25.56845899175669,-3.109657557454626,-0.002719301963225007,4.0
12.43017991794563,25.56311128072155,-3.1094933867118693,-0.002719301963225007,4.0
12.23024259287645,25.55810795263341,-3.1166887927315474,-0.010617994703352451,4.0
12.030286264255903,25.55394098609582,-3.125201648959479,-0.010617994703352451,4.0
11.830307565946173,25.551051130048187,-3.1340476430343336,-0.0002211227547377348,4.0
11.630313037433192,25.54964399473934,3.1405312955198514,-0.0002211227547377348,4.0
11.430313729106615,25.54986176889565,3.1318262679744056,0.012271646410226822,4.0
11.230319786167351,25.55140450807044,3.1267462234545884,0.012271646410226822,4.0
11.030325143609414,25.552863162551745,3.132221234171149,0.02483793906867504,4.0
10.830327051657603,25.553693982453808,3.1404180140929046,0.02483793906867504,4.0
10.630327652393662,25.553387024055855,-3.1339317849923027,0.02040942758321762,4.0
10.430335499694465,25.55167140676984,-3.125293078583552,0.02040942758321762,4.0
10.230363360360933,25.54836676810313,-3.116563442178844,0.011405336670577526,4.0
10.030424954616306,25.54342732248456,-3.108056741626141,0.011405336670577526,4.0
9.830535614782413,25.536793321783293,-3.0994087980994425,0.011405336670577526,4.0
9.630709182897816,25.528477510832527,-3.0909442633440394,-0.003724693553522229,4.0
9.430931699520315,25.519046193123582,-3.088179011083533,-0.003724693553522229,4.0
9.231144107276934,25.509832248640343,-3.0944846474470395,-0.016485387459397316,4.0
9.031323241628087,25.501374523043697,-3.103043902613037,-0.016485387459397316,4.0
8.83145602510581,25.494098637461626,-3.111722346974628,-0.011679960414767265,4.0
8.631540711923874,25.48829648984928,-3.1205154603625402,-0.011679960414767265,4.0
8.431585835116287,25.484074975901706,-3.129062854049406,-0.0013919725315645337,4.0
8.231602697553873,25.481524050962037,-3.1377320888553673,-0.0013919725315645337,4.0
8.031605234373036,25.480645272469996,3.1369784877331868,-0.0013919725315645337,4.0
7.83160758048742,25.48147813198132,3.128345942280884,0.016559414565563202,4.0
7.631619753243976,25.483674475655235,3.1233014775462045,0.016559414565563202,4.0
7.431631122594942,25.485803546701213,3.1287929611271905,0.030540550127625465,4.0
7.231636992211484,25.48731203838524,3.136997112576099,0.030540550127625465,4.0
7.031637705692195,25.487685854849975,-3.137349457332327,0.025627080351114273,4.0
6.831640864532496,25.486652308738684,-3.128709355960708,0.025627080351114273,4.0
6.631658610367877,25.484030237301074,-3.1199791226001135,0.017457064241170883,4.0
6.43170450479706,25.479773487287037,-3.111472168238652,0.017457064241170883,4.0
6.231793676114689,25.473822122969423,-3.1028241172864135,0.017457064241170883,4.0
6.031940010283685,25.466188784728303,-3.094359537207216,0.00604918971657753,4.0
5.832159211355,25.45684069596226,-3.085731627480369,0.00604918971657753,4.0
5.63246312799866,25.445828804243,-3.077591816732264,-0.011314382776618004,4.0
5.432790185321854,25.43439597832324,-3.0799783112419625,-0.011314382776618004,4.0
5.23309458608744,25.42336764543898,-3.0875361695372208,-0.0220231581479311,4.0
5.0333485308982775,25.41329813576979,-3.096301374888536,-0.0220231581479311,4.0
4.833541004334129,25.404536060426185,-3.1049700893768732,-0.0166708305478096,4.0
4.633672033473998,25.397312460234698,-3.1137302058887752,-0.0166708305478096,4.0
4.4337513726420115,25.391700176088605,-3.1222550673382914,-0.0166708305478096,4.0
4.233790546041832,25.38777234953702,-3.1309122414706474,-0.005565963219851255,4.0
4.033803806922886,25.38552277561081,-3.139381131046074,-0.005565963219851255,4.0
3.833805136362827,25.38498751445888,3.1351743145921978,0.006173164118081331,4.0
3.633805285853942,25.38522158822631,3.1350201335677563,0.006173164118081331,4.0
3.433805395288161,25.38511541410043,-3.14096536409574,0.016686931252479553,4.0
3.233807865802002,25.38417447293682,-3.1324505977224844,0.016686931252479553,4.0
3.0338205809304424,25.381957031520187,-3.123603783920857,0.010822353884577751,4.0
2.8338553257174435,25.378257271378292,-3.1149970660909605,0.010822353884577751,4.0
2.6339267773263937,25.372933145345407,-3.106291890541566,7.137133070500568e-05,4.0
2.43403301060873,25.366418992725052,-3.101949819199755,7.137133070500568e-05,4.0
2.2341617415120845,25.359245812236953,-3.1013783930467893,-0.009729186072945595,4.0
2.0342824886553728,25.35229985509902,-3.106906433385112,-0.009729186072945595,4.0
1.8343762610412833,25.346183932002475,-3.1150206858562908,-0.011060750111937523,4.0
1.6344362138217832,25.341303659081508,-3.1237900759475266,-0.011060750111937523,4.0
1.4344660787164298,25.337876988332713,-3.132391587479687,-0.002541988156735897,4.0
1.23447490297434,25.336059491002377,-3.1411027848969413,-0.002541988156735897,4.0
1.034475571628137,25.33588593890119,3.133584405185192,0.010649150237441063,4.0
0.834477732768428,25.33681171524504,3.130802953775655,0.010649150237441063,4.0
0.6344790140689893,25.337512387775583,3.1371011636319754,0.022244947031140327,4.0
0.4344792450797467,25.337452888880048,-3.1375281916905426,0.022244947031140327,4.0
0.23448350517430813,25.336209274623712,-3.1288511887339117,0.01643224060535431,4.0
0.03450249049313301,25.33349062872163,-3.1200586963881607,0.01643224060535431,4.0
-0.16545071858647564,25.329190852437293,-3.1115115679929755,0.007179993204772472,4.0
-0.365360997815266,25.323220695983224,-3.1028424458414303,0.007179993204772472,4.0
-0.5652143588917248,25.315579257035868,-3.0943677628902293,-0.0043857465498149395,4.0
-0.7650227352007344,25.306826807371873,-3.091597875912103,-0.0043857465498149395,4.0
-0.9648405668233012,25.298293762380602,-3.0979014556339726,-0.014612984843552113,4.0
-1.164689127736118,25.290517896912778,-3.1064598147651004,-0.014612984843552113,4.0
-1.3645800186877262,25.28392438382047,-3.115137873462509,-0.008469026535749435,4.0
-1.564513978772444,25.278804916850856,-3.1239308222228512,-0.008469026535749435,4.0
-1.7644821060650446,25.27526627370281,-3.1324781460363216,-0.008469026535749435,4.0
-1.9644716354559035,25.273244697732352,-3.1394051770132627,0.0034244859125465155,4.0
-2.164462781893235,25.271365258643044,-3.135430457361787,0.0034244859125465155,4.0
-2.364447922353169,25.268939486354373,-3.127333411861216,0.012434008531272411,4.0
-2.5644177644216732,25.265485505873478,-3.118693632997894,0.012434008531272411,4.0
-2.7643586351080676,25.260641927273753,-3.1098700312631045,0.004145653452724218,4.0
-2.9642562166573776,25.25425927448062,-3.101295804223874,0.004145653452724218,4.0
-3.1640942335492306,25.246226032808725,-3.0926110950572965,-0.008857354521751404,4.0
-3.363901655634564,25.237451716464165,-3.092430713238957,-0.008857354521751404,4.0
-3.563724151463079,25.229029309245988,-3.099618577993685,-0.021278109401464462,4.0
-3.763580080237806,25.221446149136526,-3.1081280497839203,-0.021278109401464462,4.0
